m	408	634	1	1	0	0	9999s	100	1	944
m	412	622	1	1	0	0	9999s	100	1	944
m	415	606	1	1	0	0	9999s	100	1	944
m	406	594	1	1	0	0	9999s	100	1	944
m	406	576	1	1	0	0	9999s	100	1	944
m	420	565	1	1	0	0	9999s	100	1	944
m	435	558	1	1	0	0	9999s	100	1	944
m	444	540	1	1	0	0	9999s	100	1	944
m	440	523	1	1	0	0	9999s	100	1	944
m	428	508	1	1	0	0	9999s	100	1	944
m	406	509	1	1	0	0	9999s	100	1	944
m	388	525	1	1	0	0	9999s	100	1	944
m	386	555	1	1	0	0	9999s	100	1	944
m	404	550	1	1	0	0	9999s	100	1	944
m	416	532	1	1	0	0	9999s	100	1	944
m	417	514	1	1	0	0	9999s	100	1	944
m	433	543	1	1	0	0	9999s	100	1	944
m	407	561	1	1	0	0	9999s	100	1	944
m	417	582	1	1	0	0	9999s	100	1	944
m	404	621	1	1	0	0	9999s	100	1	944
m	404	642	1	1	0	0	9999s	100	1	945
m	404	626	1	1	0	0	9999s	100	1	945
m	420	618	1	1	0	0	9999s	100	1	945
m	414	614	1	1	0	0	9999s	100	1	945
m	407	604	1	1	0	0	9999s	100	1	945
m	411	591	1	1	0	0	9999s	100	1	945
m	423	588	1	1	0	0	9999s	100	1	945
m	428	574	1	1	0	0	9999s	100	1	945
m	414	572	1	1	0	0	9999s	100	1	945
m	391	568	1	1	0	0	9999s	100	1	945
m	378	560	1	1	0	0	9999s	100	1	945
m	379	540	1	1	0	0	9999s	100	1	945
m	404	542	1	1	0	0	9999s	100	1	945
m	417	546	1	1	0	0	9999s	100	1	945
m	429	532	1	1	0	0	9999s	100	1	945
m	436	510	1	1	0	0	9999s	100	1	945
m	419	502	1	1	0	0	9999s	100	1	945
m	402	503	1	1	0	0	9999s	100	1	945
m	391	508	1	1	0	0	9999s	100	1	945
m	384	530	1	1	0	0	9999s	100	1	945
m	410	527	1	1	0	0	9999s	100	1	945
m	444	557	1	1	0	0	9999s	100	1	945
m	448	535	1	1	0	0	9999s	100	1	945
m	443	518	1	1	0	0	9999s	100	1	945
m	426	551	1	1	0	0	9999s	100	1	945
m	415	554	1	1	0	0	9999s	100	1	945
m	396	554	1	1	0	0	9999s	100	1	945
m	388	538	1	1	0	0	9999s	100	1	945
m	438	565	1	1	0	0	9999s	100	1	945
m	424	559	1	1	0	0	9999s	100	1	946
m	438	546	1	1	0	0	9999s	100	1	946
m	424	538	1	1	0	0	9999s	100	1	946
m	404	518	1	1	0	0	9999s	100	1	946
m	392	518	1	1	0	0	9999s	100	1	946
m	380	550	1	1	0	0	9999s	100	1	946
m	399	540	1	1	0	0	9999s	100	1	946
m	411	584	1	1	0	0	9999s	100	1	946
m	416	561	1	1	0	0	9999s	100	1	946
m	430	564	1	1	0	0	9999s	100	1	946
m	435	532	1	1	0	0	9999s	100	1	946
m	428	514	1	1	0	0	9999s	100	1	946
m	439	506	1	1	0	0	9999s	100	1	946
m	428	500	1	1	0	0	9999s	100	1	946
m	415	508	1	1	0	0	9999s	100	1	946
m	414	538	1	1	0	0	9999s	100	1	946
m	416	596	1	1	0	0	9999s	100	1	946
m	422	572	1	1	0	0	9999s	100	1	946
m	450	546	1	1	0	0	9999s	100	1	946
m	453	526	1	1	0	0	9999s	100	1	946
m	380	522	1	1	0	0	9999s	100	1	946
m	398	568	1	1	0	0	9999s	100	1	946
m	409	550	1	1	0	0	9999s	100	1	946
m	438	549	1	1	0	0	9999s	100	1	946
m	386	562	1	1	0	0	9999s	100	1	946
m	413	498	1	1	0	0	9999s	100	1	946
