ga	832	658	10	10	0	0	1m	100	1	6059
ga	840	677	10	10	0	0	1m	100	1	6059
ga	861	676	10	10	0	0	1m	100	1	6059
ga	867	651	10	10	0	0	1m	100	1	6059
ga	843	635	10	10	0	0	1m	100	1	6059
ga	854	648	10	10	0	0	1m	100	1	6058
ga	855	666	10	10	0	0	1m	100	1	6058
ga	846	684	10	10	0	0	1m	100	1	6058
ga	830	671	10	10	0	0	1m	100	1	6058
ga	831	643	10	10	0	0	1m	100	1	6058
ga	842	666	10	10	0	0	1m	100	1	6058
ga	850	636	10	10	0	0	1m	100	1	6058
ga	868	667	10	10	0	0	1m	100	1	6058
ga	837	649	10	10	0	0	1m	100	1	6058
ga	860	637	10	10	0	0	1m	100	1	6057
ga	840	656	10	10	0	0	1m	100	1	6057
ga	862	660	10	10	0	0	1m	100	1	6057
ga	850	675	10	10	0	0	1m	100	1	6057
ga	845	646	10	10	0	0	1m	100	1	6057
ga	873	656	10	10	0	0	1m	100	1	6057
ga	852	657	10	10	0	0	1m	100	1	6057
ga	862	646	10	10	0	0	1m	100	1	6057
