m	367	349	5	5	0	0	180s	100	1	812
m	376	355	5	5	0	0	180s	100	1	812
m	389	382	5	5	0	0	180s	100	1	812
m	382	400	5	5	0	0	180s	100	1	812
m	364	407	5	5	0	0	180s	100	1	812
m	342	398	5	5	0	0	180s	100	1	812
m	338	374	5	5	0	0	180s	100	1	812
m	352	363	5	5	0	0	180s	100	1	812
m	389	364	5	5	0	0	180s	100	1	812
m	374	413	5	5	0	0	180s	100	1	812
m	348	410	5	5	0	0	180s	100	1	812
m	336	386	5	5	0	0	180s	100	1	812
m	344	357	5	5	0	0	180s	100	1	812
m	368	361	5	5	0	0	180s	100	1	812
m	397	386	5	5	0	0	180s	100	1	812
m	390	398	5	5	0	0	180s	100	1	812
m	348	383	5	5	0	0	180s	100	1	812
m	353	400	5	5	0	0	180s	100	1	812
m	386	410	5	5	0	0	180s	100	1	812
m	398	370	5	5	0	0	180s	100	1	812
m	379	367	5	5	0	0	180s	100	1	812
m	355	350	5	5	0	0	180s	100	1	812
m	337	363	5	5	0	0	180s	100	1	812
m	359	356	5	5	0	0	180s	100	1	817
