m	804	850	2	2	0	0	180s	100	1	4907
m	785	865	2	2	0	0	180s	100	1	4907
m	783	839	2	2	0	0	180s	100	1	4907
m	755	830	2	2	0	0	180s	100	1	4907
m	730	829	2	2	0	0	180s	100	1	4907
m	690	824	2	2	0	0	180s	100	1	4907
m	675	826	2	2	0	0	180s	100	1	4907
m	675	850	2	2	0	0	180s	100	1	4907
m	676	877	2	2	0	0	180s	100	1	4907
m	703	874	2	2	0	0	180s	100	1	4907
m	707	842	2	2	0	0	180s	100	1	4907
m	768	883	2	2	0	0	180s	100	1	4907
m	762	858	2	2	0	0	180s	100	1	4907
m	766	842	2	2	0	0	180s	100	1	4907
m	722	838	2	2	0	0	180s	100	1	4909
m	702	828	2	2	0	0	180s	100	1	4909
m	689	842	2	2	0	0	180s	100	1	4909
m	688	861	2	2	0	0	180s	100	1	4909
m	700	888	2	2	0	0	180s	100	1	4909
m	722	882	2	2	0	0	180s	100	1	4909
m	726	858	2	2	0	0	180s	100	1	4909
m	748	848	2	2	0	0	180s	100	1	4909
m	752	884	2	2	0	0	180s	100	1	4909
m	726	892	2	2	0	0	180s	100	1	4909
m	674	865	2	2	0	0	180s	100	1	4909
m	742	850	2	2	0	0	180s	100	1	4909
m	741	829	2	2	0	0	180s	100	1	4909
m	720	848	2	2	0	0	180s	100	1	4909
m	674	834	2	2	0	0	180s	100	1	4909
m	700	851	2	2	0	0	180s	100	1	4909
m	774	852	2	2	0	0	180s	100	1	4909
m	743	863	2	2	0	0	180s	100	1	4909
m	689	884	2	2	0	0	180s	100	1	4907
m	768	872	2	2	0	0	180s	100	1	4907
