m	406	193	0	0	0	0	1s	100	1	8116
m	397	198	0	0	0	0	1s	100	1	8116
m	391	208	0	0	0	0	1s	100	1	8116
m	397	223	0	0	0	0	1s	100	1	8116
m	407	226	0	0	0	0	1s	100	1	8116
m	419	220	0	0	0	0	1s	100	1	8116
m	422	208	0	0	0	0	1s	100	1	8116
m	388	201	5	5	0	0	1s	100	2	695
m	400	200	5	5	0	0	1s	100	2	696
m	392	208	5	5	0	0	1s	100	2	695
m	384	212	5	5	0	0	1s	100	2	696
m	396	226	5	5	0	0	1s	100	2	695
m	396	216	5	5	0	0	1s	100	2	696
m	388	220	5	5	0	0	1s	100	2	695
m	404	230	5	5	0	0	1s	100	2	696
m	405	220	5	5	0	0	1s	100	2	695
m	418	220	5	5	0	0	1s	100	2	696
m	416	228	5	5	0	0	1s	100	2	695
m	419	210	5	5	0	0	1s	100	2	696
m	424	221	5	5	0	0	1s	100	2	695
m	428	210	5	5	0	0	1s	100	2	696
m	421	199	5	5	0	0	1s	100	2	695
m	410	202	5	5	0	0	1s	100	2	696
m	414	190	5	5	0	0	1s	100	2	695
m	402	188	5	5	0	0	1s	100	2	696
m	407	193	5	5	0	0	1s	100	2	695
m	392	194	5	5	0	0	1s	100	2	696
m	414	182	5	5	0	0	1s	100	2	695
m	398	180	5	5	0	0	1s	100	2	696
m	383	192	5	5	0	0	1s	100	2	695
m	376	212	5	5	0	0	1s	100	2	696
m	384	225	5	5	0	0	1s	100	2	695
m	394	236	5	5	0	0	1s	100	2	696
m	400	243	5	5	0	0	1s	100	2	695
m	412	236	5	5	0	0	1s	100	2	696
m	426	233	5	5	0	0	1s	100	2	695
m	432	220	5	5	0	0	1s	100	2	696
m	437	211	5	5	0	0	1s	100	2	695
m	432	197	5	5	0	0	1s	100	2	696
m	425	187	5	5	0	0	1s	100	2	695
m	391	187	5	5	0	0	1s	100	2	696
m	380	217	5	5	0	0	1s	100	2	695
m	379	200	5	5	0	0	1s	100	2	696
m	406	240	5	5	0	0	1s	100	2	695
m	423	226	5	5	0	0	1s	100	2	696
m	398	208	5	5	0	0	1s	100	2	695
m	432	203	5	5	0	0	1s	100	2	696
m	406	180	5	5	0	0	1s	100	2	695
