m	792	857	15	15	0	0	100s	100	1	8009
m	830	756	15	15	0	0	100s	100	1	8009
m	863	715	15	15	0	0	100s	100	1	8009
m	833	620	15	15	0	0	100s	100	1	8009
m	676	620	15	15	0	0	100s	100	1	8009
m	646	629	15	15	0	0	100s	100	1	8009
m	676	703	15	15	0	0	100s	100	1	8009
m	706	744	15	15	0	0	100s	100	1	8009
m	729	753	15	15	0	0	100s	100	1	8009
m	667	712	15	15	0	0	100s	100	1	8009
m	726	869	15	15	0	0	100s	100	1	8009
m	780	919	15	15	0	0	100s	100	1	8009
m	842	869	15	15	0	0	100s	100	1	8009
m	893	807	15	15	0	0	100s	100	1	8009
m	934	694	15	15	0	0	100s	100	1	8009
m	955	620	15	15	0	0	100s	100	1	8009
m	916	611	15	15	0	0	100s	100	1	8009
m	771	629	15	15	0	0	100s	100	1	8009
m	726	632	15	15	0	0	100s	100	1	8009
m	1091	712	15	15	0	0	100s	100	1	8009
m	1082	753	15	15	0	0	100s	100	1	8009
m	1082	836	15	15	0	0	100s	100	1	8009
m	1100	890	15	15	0	0	100s	100	1	8009
m	1100	898	15	15	0	0	100s	100	1	8009
m	1079	898	15	15	0	0	100s	100	1	8009
m	1328	857	15	15	0	0	100s	100	1	8009
m	1382	807	15	15	0	0	100s	100	1	8009
m	1340	744	15	15	0	0	100s	100	1	8009
m	1278	715	15	15	0	0	100s	100	1	8009
m	1278	807	15	15	0	0	100s	100	1	8009
m	1320	815	15	15	0	0	100s	100	1	8009
m	1269	732	15	15	0	0	100s	100	1	8009
m	1257	848	15	15	0	0	100s	100	1	8009
m	1287	919	15	15	0	0	100s	100	1	8009
m	1299	940	15	15	0	0	100s	100	1	8009
m	1361	922	15	15	0	0	100s	100	1	8009
m	1361	910	15	15	0	0	100s	100	1	8009
m	1320	881	15	15	0	0	100s	100	1	8009
m	1290	848	15	15	0	0	100s	100	1	8009
m	1299	756	15	15	0	0	100s	100	1	8009
m	979	1314	15	15	0	0	100s	100	1	8009
m	904	1305	15	15	0	0	100s	100	1	8009
m	812	1305	15	15	0	0	100s	100	1	8009
m	729	1314	15	15	0	0	100s	100	1	8009
m	863	1334	15	15	0	0	100s	100	1	8009
m	1017	1317	15	15	0	0	100s	100	1	8009
m	1050	1284	15	15	0	0	100s	100	1	8009
m	937	1293	15	15	0	0	100s	100	1	8009
m	842	1334	15	15	0	0	100s	100	1	8009
m	830	1367	15	15	0	0	100s	100	1	8009
m	987	1376	15	15	0	0	100s	100	1	8009
m	1038	1367	15	15	0	0	100s	100	1	8009
m	1041	1346	15	15	0	0	100s	100	1	8009
m	801	1388	15	15	0	0	100s	100	1	8009
m	377	1346	15	15	0	0	100s	100	1	8009
m	323	1325	15	15	0	0	100s	100	1	8009
m	211	1234	15	15	0	0	100s	100	1	8009
m	190	1222	15	15	0	0	100s	100	1	8009
m	166	1305	15	15	0	0	100s	100	1	8009
m	219	1314	15	15	0	0	100s	100	1	8009
m	252	1305	15	15	0	0	100s	100	1	8009
m	211	1275	15	15	0	0	100s	100	1	8009
m	208	1325	15	15	0	0	100s	100	1	8009
m	282	1317	15	15	0	0	100s	100	1	8009
m	261	1275	15	15	0	0	100s	100	1	8009
m	311	1325	15	15	0	0	100s	100	1	8009
m	344	1346	15	15	0	0	100s	100	1	8009
m	353	1355	15	15	0	0	100s	100	1	8009
m	531	1130	15	15	0	0	100s	100	1	8009
m	540	1076	15	15	0	0	100s	100	1	8009
m	522	1076	15	15	0	0	100s	100	1	8009
m	397	1056	15	15	0	0	100s	100	1	8009
m	377	1056	15	15	0	0	100s	100	1	8009
m	415	1097	15	15	0	0	100s	100	1	8009
m	448	1127	15	15	0	0	100s	100	1	8009
m	498	1109	15	15	0	0	100s	100	1	8009
m	448	1076	15	15	0	0	100s	100	1	8009
m	439	1127	15	15	0	0	100s	100	1	8009
m	519	1201	15	15	0	0	100s	100	1	8009
m	519	1201	15	15	0	0	100s	100	1	8009
m	510	1139	15	15	0	0	100s	100	1	8009
m	385	516	15	15	0	0	100s	100	1	8009
m	415	424	15	15	0	0	100s	100	1	8009
m	457	403	15	15	0	0	100s	100	1	8009
m	540	371	15	15	0	0	100s	100	1	8009
m	572	341	15	15	0	0	100s	100	1	8009
m	581	350	15	15	0	0	100s	100	1	8009
m	531	380	15	15	0	0	100s	100	1	8009
m	469	412	15	15	0	0	100s	100	1	8009
m	406	474	15	15	0	0	100s	100	1	8009
m	377	504	15	15	0	0	100s	100	1	8009
m	344	516	15	15	0	0	100s	100	1	8009
m	314	474	15	15	0	0	100s	100	1	8009
m	252	383	15	15	0	0	100s	100	1	8009
m	270	391	15	15	0	0	100s	100	1	8009
m	282	412	15	15	0	0	100s	100	1	8009
m	302	474	15	15	0	0	100s	100	1	8009
m	344	474	15	15	0	0	100s	100	1	8009
m	365	433	15	15	0	0	100s	100	1	8009
m	356	424	15	15	0	0	100s	100	1	8009
m	374	371	15	15	0	0	100s	100	1	8009
m	427	371	15	15	0	0	100s	100	1	8009
m	469	359	15	15	0	0	100s	100	1	8009
m	469	359	15	15	0	0	100s	100	1	8009
m	812	163	15	15	0	0	100s	100	1	8009
m	729	154	15	15	0	0	100s	100	1	8009
m	768	133	15	15	0	0	100s	100	1	8009
