g	159	133	10	10	0	0	60s	100	1	2427
g	189	143	10	10	0	0	60s	100	1	2426
g	223	150	10	10	0	0	60s	100	1	2427
g	144	151	10	10	0	0	60s	100	1	2426
g	211	153	10	10	0	0	60s	100	1	2426
g	209	154	10	10	0	0	60s	100	1	2426
g	172	160	10	10	0	0	60s	100	1	2426
g	181	162	10	10	0	0	60s	100	1	2426
g	218	164	10	10	0	0	60s	100	1	2426
g	141	186	10	10	0	0	60s	100	1	2426
g	156	186	10	10	0	0	60s	100	1	2427
g	166	192	10	10	0	0	60s	100	1	2426
g	149	194	10	10	0	0	60s	100	1	2427
g	226	201	10	10	0	0	60s	100	1	2426
g	164	152	10	10	0	0	60s	100	1	2427
g	185	158	10	10	0	0	60s	100	1	2426
g	200	174	10	10	0	0	60s	100	1	2427
g	209	201	10	10	0	0	60s	100	1	2426
g	186	195	10	10	0	0	60s	100	1	2427
g	201	182	10	10	0	0	60s	100	1	2427
g	202	197	10	10	0	0	60s	100	1	2427
g	178	188	10	10	0	0	60s	100	1	2427
g	163	193	10	10	0	0	60s	100	1	2427
g	179	173	10	10	0	0	60s	100	1	2427
g	209	201	10	10	0	0	60s	100	1	2426
g	186	195	10	10	0	0	60s	100	1	2426
g	201	182	10	10	0	0	60s	100	1	2427
g	202	197	10	10	0	0	60s	100	1	2427
g	156	186	10	10	0	0	60s	100	1	2427
g	166	192	10	10	0	0	60s	100	1	2426
g	149	194	10	10	0	0	60s	100	1	2427
g	226	201	10	10	0	0	60s	100	1	2426
g	164	152	10	10	0	0	60s	100	1	2426
g	223	150	10	10	0	0	60s	100	1	2427
g	144	151	10	10	0	0	60s	100	1	2426
g	211	153	10	10	0	0	60s	100	1	2426
g	209	154	10	10	0	0	60s	100	1	2426
g	172	160	10	10	0	0	60s	100	1	2426									
m	184	157	5	5	0	0	15s	100	1	8031
m	185	166	5	5	0	0	5s	100	1	8034
m	174	173	5	5	0	0	10s	100	1	8032
m	186	182	5	5	0	0	7s	100	1	8033
g	182	173	10	10	0	0	12s	100	1	2430
